,lon,lat,z,heading,score
49,12.5285224,41.943684,50.0,287.58727325144196,0.0
50,12.5284577,41.9438149,50.0,46.708619650422406,0.0
51,12.5284577,41.9438149,50.0,226.7086196504224,0.0
52,12.5283841,41.9438711,50.0,314.73833692572447,0.0
53,12.5283841,41.9438711,50.0,134.73833692572447,0.0
54,12.5287415,41.943886,50.0,250.22195317178722,0.0
55,12.5287415,41.943886,50.0,70.22195317178722,0.0
56,12.5284689,41.94398,50.0,225.4121857353972,0.0
57,12.5284689,41.94398,50.0,45.4121857353972,0.0
58,12.5289243,41.9441885,50.0,353.44685504719155,0.0
59,12.5289243,41.9441885,50.0,173.44685504719155,0.0
60,12.5290378,41.9447385,50.0,274.2134829977376,0.0
61,12.5290378,41.9447385,50.0,94.21348299773757,0.0
62,12.5290972,41.9404252,50.0,257.28100723055434,0.0
63,12.5290972,41.9404252,50.0,77.28100723055434,0.0
64,12.5285646,41.9408859,50.0,113.04496386962526,0.0
65,12.5285646,41.9408859,50.0,293.04496386962524,0.0
66,12.5285804,41.9407049,50.0,104.771807195832,0.0
67,12.5285804,41.9407049,50.0,284.771807195832,0.0
68,12.5286959,41.9408745,50.0,73.3055490275242,0.0
69,12.5286959,41.9408745,50.0,253.3055490275242,0.0
70,12.5286501,41.9410636,50.0,73.3055490275242,0.0
71,12.5286501,41.9410636,50.0,253.3055490275242,0.0
72,12.5292292,41.9415257,50.0,190.82240759096828,0.0
73,12.5292292,41.9415257,50.0,10.822407590968282,0.0
74,12.5291785,41.9410971,50.0,228.67283627112516,0.0
75,12.5291785,41.9410971,50.0,48.67283627112516,0.0
76,12.5292489,41.9421591,50.0,193.09896416430342,0.0
77,12.5292489,41.9421591,50.0,13.098964164303425,0.0
78,12.5254479,41.9413225,50.0,129.92294843887134,0.0
79,12.5254479,41.9413225,50.0,309.92294843887134,0.0
80,12.5256999,41.9411384,50.0,310.34186656272016,0.0
81,12.5256999,41.9411384,50.0,130.34186656272016,0.0
82,12.5195472,41.9417308,50.0,358.41340457424553,0.0
83,12.5195472,41.9417308,50.0,178.41340457424553,0.0
84,12.511382,41.9431761,50.0,130.63874429071845,0.0
85,12.511382,41.9431761,50.0,310.6387442907185,0.0
86,12.5133579,41.9445772,50.0,262.1390432517518,0.0
87,12.5133579,41.9445772,50.0,82.13904325175179,0.0
88,12.5215461,41.944273,50.0,219.14753302132192,0.0
89,12.5215461,41.944273,50.0,39.14753302132192,0.0
90,12.521392,41.9441349,50.0,309.04484692189726,0.0
91,12.521392,41.9441349,50.0,129.04484692189726,0.0
92,12.5216271,41.9443426,50.0,309.0364612183062,0.0
93,12.5216271,41.9443426,50.0,129.03646121830621,0.0
94,12.521788,41.9444808,50.0,129.03665118037497,0.0
95,12.521788,41.9444808,50.0,309.036651180375,0.0
96,12.5218699,41.9445512,50.0,129.02112707358827,0.0
97,12.5218699,41.9445512,50.0,309.0211270735883,0.0
98,12.5220254,41.9446915,50.0,128.78237911185414,0.0
99,12.5220254,41.9446915,50.0,308.78237911185414,0.0
100,12.5220254,41.9446915,50.0,128.78237911185414,0.0
101,12.5220254,41.9446915,50.0,308.78237911185414,0.0
102,12.5218699,41.9445512,50.0,129.02112707358827,0.0
103,12.5218699,41.9445512,50.0,309.0211270735883,0.0
104,12.5180631,41.9417058,50.0,180.18265607810554,0.0
105,12.5180631,41.9417058,50.0,0.18265607810553774,0.0
106,12.5166734,41.9423185,50.0,37.9688384184833,0.0
107,12.5166734,41.9423185,50.0,217.9688384184833,0.0
108,12.5158148,41.9428235,50.0,38.47664072232794,0.0
109,12.5158148,41.9428235,50.0,218.47664072232794,0.0
110,12.5153811,41.9430768,50.0,38.08240498420503,0.0
111,12.5153811,41.9430768,50.0,218.08240498420503,0.0
112,12.5140427,41.9438556,50.0,218.19670428344267,0.0
113,12.5140427,41.9438556,50.0,38.19670428344267,0.0
114,12.5162595,41.9425638,50.0,37.98942550024424,0.0
115,12.5162595,41.9425638,50.0,217.98942550024424,0.0
116,12.5162362,41.9427136,50.0,307.343932653075,0.0
117,12.5162362,41.9427136,50.0,127.343932653075,0.0
118,12.516166,41.942776,50.0,218.78223902263636,0.0
119,12.516166,41.942776,50.0,38.78223902263636,0.0
120,12.516055,41.9428398,50.0,218.4765943032197,0.0
121,12.516055,41.9428398,50.0,38.47659430321971,0.0
122,12.5158489,41.9429584,50.0,218.17806957852366,0.0
123,12.5158489,41.9429584,50.0,38.17806957852366,0.0
124,12.5157374,41.9429797,50.0,222.99503014441132,0.0
125,12.5157374,41.9429797,50.0,42.99503014441132,0.0
126,12.516055,41.9428398,50.0,218.4765943032197,0.0
127,12.516055,41.9428398,50.0,38.47659430321971,0.0
128,12.5158393,41.943074,50.0,128.2302984925335,0.0
129,12.5158393,41.943074,50.0,308.2302984925335,0.0
130,12.5159914,41.9432178,50.0,128.2049454333076,0.0
131,12.5159914,41.9432178,50.0,308.2049454333076,0.0
132,12.5168014,41.9432516,50.0,308.42731059541086,0.0
133,12.5168014,41.9432516,50.0,128.42731059541086,0.0
134,12.5158489,41.9429584,50.0,218.17806957852366,0.0
135,12.5158489,41.9429584,50.0,38.17806957852366,0.0
136,12.5163558,41.9425102,50.0,37.98942550024424,0.0
137,12.5163558,41.9425102,50.0,217.98942550024424,0.0
138,12.5213029,41.9461311,50.0,2.936262840625261,0.0
139,12.5213029,41.9461311,50.0,182.93626284062526,0.0
140,12.5211959,41.9461368,50.0,2.8935129302988685,0.0
141,12.5211959,41.9461368,50.0,182.89351293029887,0.0
142,12.5206963,41.9461579,50.0,3.7026901145010243,0.0
143,12.5206963,41.9461579,50.0,183.70269011450102,0.0
144,12.5202082,41.9461787,50.0,4.346064340858618,0.0
145,12.5202082,41.9461787,50.0,184.34606434085862,0.0
146,12.5197695,41.9461949,50.0,3.2699063268136115,0.0
147,12.5197695,41.9461949,50.0,183.2699063268136,0.0
148,12.5189155,41.9462322,50.0,2.6616694426294885,0.0
149,12.5189155,41.9462322,50.0,182.6616694426295,0.0
150,12.5176703,41.9462347,50.0,355.1400625978428,0.0
151,12.5176703,41.9462347,50.0,175.14006259784287,0.0
152,12.5168965,41.9461211,50.0,347.2860846506194,0.0
153,12.5168965,41.9461211,50.0,167.2860846506194,0.0
154,12.5292369,41.9406937,50.0,265.79792165303456,0.0
155,12.5292369,41.9406937,50.0,85.79792165303456,0.0
156,12.5291901,41.9410086,50.0,270.79072210743993,0.0
157,12.5291901,41.9410086,50.0,90.79072210743993,0.0
158,12.5291745,41.9412759,50.0,277.53419983424726,0.0
159,12.5291745,41.9412759,50.0,97.53419983424726,0.0
160,12.5292355,41.9415417,50.0,202.49084445648452,0.0
161,12.5292355,41.9415417,50.0,22.490844456484524,0.0
162,12.5293383,41.9418454,50.0,278.9977980838111,0.0
163,12.5293383,41.9418454,50.0,98.99779808381112,0.0
164,12.5293865,41.9420023,50.0,280.5393651357871,0.0
165,12.5293865,41.9420023,50.0,100.53936513578708,0.0
166,12.5294588,41.9423148,50.0,278.5919736238471,0.0
167,12.5294588,41.9423148,50.0,98.59197362384708,0.0
168,12.5295308,41.9428904,50.0,247.77836209763126,0.0
169,12.5295308,41.9428904,50.0,67.77836209763126,0.0
170,12.5288539,41.9406992,50.0,173.84483176653367,0.0
171,12.5288539,41.9406992,50.0,353.8448317665337,0.0
172,12.5285804,41.9407049,50.0,104.771807195832,0.0
173,12.5285804,41.9407049,50.0,284.771807195832,0.0
174,12.525594,41.9459633,50.0,1.7356260285457665,0.0
175,12.525594,41.9459633,50.0,181.73562602854577,0.0
176,12.5254244,41.946074,50.0,65.6312737382043,0.0
177,12.5254244,41.946074,50.0,245.6312737382043,0.0
178,12.5236162,41.9462394,50.0,183.96595049416806,0.0
179,12.5236162,41.9462394,50.0,3.9659504941680552,0.0
180,12.5230601,41.9462637,50.0,184.06309553703852,0.0
181,12.5230601,41.9462637,50.0,4.063095537038521,0.0
182,12.5249296,41.945984,50.0,3.0597606784775735,0.0
183,12.5249296,41.945984,50.0,183.05976067847757,0.0
184,12.524611,41.9459886,50.0,3.066302193907404,0.0
185,12.524611,41.9459886,50.0,183.0663021939074,0.0
186,12.5243157,41.9459972,50.0,2.41055766772007,0.0
187,12.5243157,41.9459972,50.0,182.41055766772007,0.0
188,12.5237035,41.9460215,50.0,3.364976929668387,0.0
189,12.5237035,41.9460215,50.0,183.3649769296684,0.0
190,12.5230884,41.9460528,50.0,3.7516039202192815,0.0
191,12.5230884,41.9460528,50.0,183.75160392021928,0.0
192,12.5227158,41.9460683,50.0,1.642179956623977,0.0
193,12.5227158,41.9460683,50.0,181.64217995662398,0.0
194,12.5220344,41.9460957,50.0,3.5886812222543085,0.0
195,12.5220344,41.9460957,50.0,183.5886812222543,0.0
196,12.5214889,41.9461219,50.0,3.5723736348149373,0.0
197,12.5214889,41.9461219,50.0,183.57237363481494,0.0
198,12.5284577,41.9438149,50.0,46.708619650422406,0.0
199,12.5284577,41.9438149,50.0,226.7086196504224,0.0
200,12.5282004,41.9440112,50.0,45.61376288400493,0.0
201,12.5282004,41.9440112,50.0,225.61376288400493,0.0
202,12.5278252,41.9442913,50.0,45.83966614653366,0.0
203,12.5278252,41.9442913,50.0,225.83966614653366,0.0
204,12.5263682,41.9431349,50.0,308.3882805602918,0.0
205,12.5263682,41.9431349,50.0,128.38828056029178,0.0
206,12.5269208,41.9436388,50.0,310.00474198838947,0.0
207,12.5269208,41.9436388,50.0,130.00474198838947,0.0
208,12.5274717,41.9441446,50.0,308.5235761090564,0.0
209,12.5274717,41.9441446,50.0,128.52357610905642,0.0
210,12.5277738,41.9444157,50.0,310.86357474940473,0.0
211,12.5277738,41.9444157,50.0,130.86357474940473,0.0
212,12.516584,41.9455173,50.0,260.2058110456987,0.0
213,12.516584,41.9455173,50.0,80.20581104569868,0.0
214,12.5165224,41.9457758,50.0,258.20128695595145,0.0
215,12.5165224,41.9457758,50.0,78.20128695595145,0.0
216,12.5164629,41.946006,50.0,257.58757523203604,0.0
217,12.5164629,41.946006,50.0,77.58757523203604,0.0
218,12.5162304,41.9453524,50.0,350.694216858464,0.0
219,12.5162304,41.9453524,50.0,170.69421685846396,0.0
220,12.5160141,41.9454534,50.0,78.06472376213355,0.0
221,12.5160141,41.9454534,50.0,258.06472376213355,0.0
222,12.5160455,41.9456112,50.0,137.16609879542983,0.0
223,12.5160455,41.9456112,50.0,317.16609879542983,0.0
224,12.5206563,41.943484,50.0,310.7807099573463,0.0
225,12.5206563,41.943484,50.0,130.7807099573463,0.0
226,12.516166,41.942776,50.0,218.78223902263636,0.0
227,12.516166,41.942776,50.0,38.78223902263636,0.0
228,12.5181892,41.9428516,50.0,39.898486590329014,0.0
229,12.5181892,41.9428516,50.0,219.89848659032901,0.0
230,12.5179087,41.9430166,50.0,39.870108557018966,0.0
231,12.5179087,41.9430166,50.0,219.87010855701897,0.0
232,12.5174698,41.9430615,50.0,308.6951979078074,0.0
233,12.5174698,41.9430615,50.0,128.69519790780743,0.0
234,12.5195283,41.9417002,50.0,178.4134889242227,0.0
235,12.5195283,41.9417002,50.0,358.4134889242227,0.0
236,12.5195244,41.9420867,50.0,267.04076209890115,0.0
237,12.5195244,41.9420867,50.0,87.04076209890115,0.0
238,12.5166947,41.9435673,50.0,218.20526990054248,0.0
239,12.5166947,41.9435673,50.0,38.205269900542476,0.0
240,12.5169492,41.9441124,50.0,127.9841961351604,0.0
241,12.5169492,41.9441124,50.0,307.9841961351604,0.0
242,12.5172413,41.9443945,50.0,127.9841961351604,0.0
243,12.5172413,41.9443945,50.0,307.9841961351604,0.0
244,12.5161735,41.9426544,50.0,307.3039971492759,0.0
245,12.5161735,41.9426544,50.0,127.30399714927592,0.0
246,12.5162362,41.9427136,50.0,307.343932653075,0.0
247,12.5162362,41.9427136,50.0,127.343932653075,0.0
248,12.5185004,41.942663,50.0,219.60524730850966,0.0
249,12.5185004,41.942663,50.0,39.60524730850966,0.0
250,12.5181892,41.9428516,50.0,39.898486590329014,0.0
251,12.5181892,41.9428516,50.0,219.89848659032901,0.0
252,12.529146,41.9457262,50.0,6.573642244382938,0.0
253,12.529146,41.9457262,50.0,186.57364224438294,0.0
254,12.5274219,41.9458777,50.0,5.785969139758436,0.0
255,12.5274219,41.9458777,50.0,185.78596913975844,0.0
256,12.5269995,41.9459091,50.0,3.9980458351791412,0.0
257,12.5269995,41.9459091,50.0,183.99804583517914,0.0
258,12.5268177,41.9452991,50.0,231.2127963772469,0.0
259,12.5268177,41.9452991,50.0,51.21279637724689,0.0
260,12.5263091,41.9456517,50.0,217.40019407601585,0.0
261,12.5263091,41.9456517,50.0,37.40019407601585,0.0
262,12.5259938,41.9458081,50.0,264.2436486812037,0.0
263,12.5259938,41.9458081,50.0,84.2436486812037,0.0
264,12.5283914,41.9459532,50.0,186.75812491225815,0.0
265,12.5283914,41.9459532,50.0,6.758124912258154,0.0
266,12.5269441,41.9460959,50.0,187.74469514598883,0.0
267,12.5269441,41.9460959,50.0,7.744695145988828,0.0
268,12.5268243,41.9461078,50.0,187.34970346658974,0.0
269,12.5268243,41.9461078,50.0,7.3497034665897445,0.0
270,12.5265288,41.9461486,50.0,185.40537219587299,0.0
271,12.5265288,41.9461486,50.0,5.405372195872985,0.0
272,12.5257236,41.9461761,50.0,179.56712337960295,0.0
273,12.5257236,41.9461761,50.0,359.56712337960295,0.0
274,12.528564,41.9437216,50.0,44.640947400351365,0.0
275,12.528564,41.9437216,50.0,224.64094740035137,0.0
276,12.5230616,41.9413355,50.0,40.14935028501998,0.0
277,12.5230616,41.9413355,50.0,220.14935028501998,0.0
278,12.5160788,41.9460011,50.0,348.7492324113805,0.0
279,12.5160788,41.9460011,50.0,168.7492324113805,0.0
280,12.5144498,41.9456643,50.0,328.1294632785107,0.0
281,12.5144498,41.9456643,50.0,148.12946327851068,0.0
282,12.5155901,41.9459392,50.0,345.4212584520384,0.0
283,12.5155901,41.9459392,50.0,165.4212584520384,0.0
284,12.5159165,41.9427631,50.0,38.47664072232794,0.0
285,12.5159165,41.9427631,50.0,218.47664072232794,0.0
286,12.5152848,41.943133,50.0,218.08321527865775,0.0
287,12.5152848,41.943133,50.0,38.08321527865775,0.0
288,12.5147998,41.9434154,50.0,218.08321527865775,0.0
289,12.5147998,41.9434154,50.0,38.08321527865775,0.0
290,12.5144258,41.9436264,50.0,217.52518230126947,0.0
291,12.5144258,41.9436264,50.0,37.52518230126947,0.0
292,12.5157713,41.9430069,50.0,128.36436972624057,0.0
293,12.5157713,41.9430069,50.0,308.36436972624057,0.0
294,12.5157374,41.9429797,50.0,222.99503014441132,0.0
295,12.5157374,41.9429797,50.0,42.99503014441132,0.0
296,12.5157713,41.9430069,50.0,128.36436972624057,0.0
297,12.5157713,41.9430069,50.0,308.36436972624057,0.0
298,12.5225292,41.9425122,50.0,129.0833864243381,0.0
299,12.5225292,41.9425122,50.0,309.0833864243381,0.0
300,12.5228108,41.9427673,50.0,129.04526743974432,0.0
301,12.5228108,41.9427673,50.0,309.0452674397443,0.0
302,12.5162671,41.9427428,50.0,308.24030785502794,0.0
303,12.5162671,41.9427428,50.0,128.24030785502794,0.0
304,12.5166514,41.9431088,50.0,308.42731059541086,0.0
305,12.5166514,41.9431088,50.0,128.42731059541086,0.0
306,12.5170474,41.9434898,50.0,306.9831266494945,0.0
307,12.5170474,41.9434898,50.0,126.98312664949452,0.0
308,12.524379,41.9462028,50.0,183.26004009862703,0.0
309,12.524379,41.9462028,50.0,3.26004009862703,0.0
310,12.5282551,41.9404282,50.0,115.4374776757918,0.0
311,12.5282551,41.9404282,50.0,295.4374776757918,0.0
312,12.5197246,41.9433929,50.0,219.35945936260447,0.0
313,12.5197246,41.9433929,50.0,39.35945936260447,0.0
314,12.5192546,41.9436851,50.0,130.04411141266138,0.0
315,12.5192546,41.9436851,50.0,310.0441114126614,0.0
316,12.5191981,41.9437198,50.0,159.56410718442226,0.0
317,12.5191981,41.9437198,50.0,339.56410718442226,0.0
318,12.5187323,41.9440055,50.0,219.93176916260632,0.0
319,12.5187323,41.9440055,50.0,39.931769162606315,0.0
320,12.5181286,41.9443815,50.0,39.9309055797637,0.0
321,12.5181286,41.9443815,50.0,219.9309055797637,0.0
322,12.5189184,41.9416821,50.0,0.18166688442937584,0.0
323,12.5189184,41.9416821,50.0,180.18166688442938,0.0
324,12.5195492,41.9417008,50.0,178.4134889242227,0.0
325,12.5195492,41.9417008,50.0,358.4134889242227,0.0
326,12.5199106,41.9417155,50.0,357.6476942152801,0.0
327,12.5199106,41.9417155,50.0,177.64769421528013,0.0
328,12.5206509,41.9417417,50.0,177.64329398526064,0.0
329,12.5206509,41.9417417,50.0,357.64329398526064,0.0
330,12.517823,41.9417521,50.0,20.528390837629217,0.0
331,12.517823,41.9417521,50.0,200.52839083762922,0.0
332,12.5212592,41.9417566,50.0,357.6422374854328,0.0
333,12.5212592,41.9417566,50.0,177.64223748543282,0.0
334,12.5170116,41.9421163,50.0,214.44244855244767,0.0
335,12.5170116,41.9421163,50.0,34.44244855244767,0.0
336,12.5165832,41.9423728,50.0,37.9688384184833,0.0
337,12.5165832,41.9423728,50.0,217.9688384184833,0.0
338,12.5164433,41.9424577,50.0,37.98942550024424,0.0
339,12.5164433,41.9424577,50.0,217.98942550024424,0.0
340,12.5161588,41.9426199,50.0,217.567856419571,0.0
341,12.5161588,41.9426199,50.0,37.567856419571,0.0
342,12.5268171,41.9459098,50.0,4.632211201377004,0.0
343,12.5268171,41.9459098,50.0,184.632211201377,0.0
344,12.5265071,41.9459265,50.0,3.7377626491746128,0.0
345,12.5265071,41.9459265,50.0,183.7377626491746,0.0
346,12.5259057,41.9459641,50.0,0.8802512817129013,0.0
347,12.5259057,41.9459641,50.0,180.8802512817129,0.0
348,12.529453,41.9457025,50.0,4.95420713724053,0.0
349,12.529453,41.9457025,50.0,184.95420713724053,0.0
350,12.5161454,41.9456487,50.0,140.823402398364,0.0
351,12.5161454,41.9456487,50.0,320.823402398364,0.0
352,12.5165065,41.9457076,50.0,199.13202524728513,0.0
353,12.5165065,41.9457076,50.0,19.132025247285128,0.0
354,12.5162616,41.9458343,50.0,165.7766518486225,0.0
355,12.5162616,41.9458343,50.0,345.77665184862246,0.0
356,12.5268873,41.9460504,50.0,307.4961540800053,0.0
357,12.5268873,41.9460504,50.0,127.49615408000528,0.0
358,12.527018,41.9459549,50.0,99.90543912565215,0.0
359,12.527018,41.9459549,50.0,279.90543912565215,0.0
360,12.5225273,41.9460261,50.0,87.79685169685195,0.0
361,12.5225273,41.9460261,50.0,267.79685169685195,0.0
362,12.5239271,41.9462248,50.0,183.26004009862703,0.0
363,12.5239271,41.9462248,50.0,3.26004009862703,0.0
364,12.5260401,41.9439247,50.0,182.7877736141097,0.0
365,12.5260401,41.9439247,50.0,2.7877736141097103,0.0
366,12.5267711,41.9440002,50.0,141.4858176601725,0.0
367,12.5267711,41.9440002,50.0,321.48581766017253,0.0
368,12.5133602,41.9446957,50.0,305.6116007285771,0.0
369,12.5133602,41.9446957,50.0,125.61160072857712,0.0
370,12.5273924,41.9446161,50.0,48.25267163483409,0.0
371,12.5273924,41.9446161,50.0,228.2526716348341,0.0
372,12.5137268,41.9439964,50.0,29.345579794141997,0.0
373,12.5137268,41.9439964,50.0,209.345579794142,0.0
374,12.527694,41.9395731,50.0,109.70292097830946,0.0
375,12.527694,41.9395731,50.0,289.70292097830946,0.0
376,12.5277873,41.9397375,50.0,112.36310275555485,0.0
377,12.5277873,41.9397375,50.0,292.36310275555485,0.0
378,12.5278347,41.9398207,50.0,112.54454924359831,0.0
379,12.5278347,41.9398207,50.0,292.54454924359834,0.0
380,12.5284217,41.9392361,50.0,354.6059740153418,0.0
381,12.5284217,41.9392361,50.0,174.60597401534187,0.0
382,12.5265372,41.9391854,50.0,40.86592920258988,0.0
383,12.5265372,41.9391854,50.0,220.86592920258988,0.0
384,12.5262803,41.9380487,50.0,128.11489654337154,0.0
385,12.5262803,41.9380487,50.0,308.1148965433715,0.0
386,12.5260003,41.9456763,50.0,38.22229367532873,0.0
387,12.5260003,41.9456763,50.0,218.22229367532873,0.0
388,12.5251467,41.945979,50.0,2.012351174021319,0.0
389,12.5251467,41.945979,50.0,182.01235117402132,0.0
390,12.528509,41.9408014,50.0,113.1894679161862,0.0
391,12.528509,41.9408014,50.0,293.18946791618623,0.0
392,12.5285646,41.9408859,50.0,113.04496386962526,0.0
393,12.5285646,41.9408859,50.0,293.04496386962524,0.0
394,12.5281509,41.9392172,50.0,40.17044252062891,0.0
395,12.5281509,41.9392172,50.0,220.1704425206289,0.0
396,12.5289998,41.9406453,50.0,224.81455419886282,0.0
397,12.5289998,41.9406453,50.0,44.81455419886282,0.0
398,12.5271148,41.9387938,50.0,48.55456778785776,0.0
399,12.5271148,41.9387938,50.0,228.55456778785776,0.0
400,12.5268084,41.9390209,50.0,38.62348515877659,0.0
401,12.5268084,41.9390209,50.0,218.6234851587766,0.0
402,12.5267297,41.9390709,50.0,36.56247200091889,0.0
403,12.5267297,41.9390709,50.0,216.5624720009189,0.0
404,12.526747,41.9384889,50.0,134.06245599575578,0.0
405,12.526747,41.9384889,50.0,314.0624559957558,0.0
406,12.5267822,41.9389737,50.0,78.91016842581678,0.0
407,12.5267822,41.9389737,50.0,258.9101684258168,0.0
408,12.5267272,41.939046,50.0,61.52573203047609,0.0
409,12.5267272,41.939046,50.0,241.5257320304761,0.0
410,12.514217,41.9437471,50.0,218.19670428344267,0.0
411,12.514217,41.9437471,50.0,38.19670428344267,0.0
412,12.5285587,41.9439126,50.0,131.60649594500202,0.0
413,12.5285587,41.9439126,50.0,311.60649594500205,0.0
414,12.5286997,41.944037,50.0,127.33234124212134,0.0
415,12.5286997,41.944037,50.0,307.33234124212134,0.0
416,12.528791,41.9443589,50.0,95.6992317421246,0.0
417,12.528791,41.9443589,50.0,275.6992317421246,0.0
418,12.5288838,41.9448078,50.0,110.34082175187766,0.0
419,12.5288838,41.9448078,50.0,290.3408217518777,0.0
420,12.5289519,41.9449417,50.0,112.69517175279981,0.0
421,12.5289519,41.9449417,50.0,292.6951717527998,0.0
422,12.5294815,41.9454921,50.0,129.85578997936423,0.0
423,12.5294815,41.9454921,50.0,309.8557899793642,0.0
424,12.5185905,41.9431069,50.0,130.2495577144296,0.0
425,12.5185905,41.9431069,50.0,310.2495577144296,0.0
426,12.5189375,41.9434171,50.0,130.2495577144296,0.0
427,12.5189375,41.9434171,50.0,310.2495577144296,0.0
428,12.5191796,41.9436347,50.0,130.20344152968946,0.0
429,12.5191796,41.9436347,50.0,310.2034415296895,0.0
430,12.5281244,41.9433266,50.0,129.55482597580553,0.0
431,12.5281244,41.9433266,50.0,309.55482597580556,0.0
432,12.5245189,41.9458478,50.0,159.53440106602818,0.0
433,12.5245189,41.9458478,50.0,339.5344010660282,0.0
434,12.5267935,41.9461885,50.0,103.479894995987,0.0
435,12.5267935,41.9461885,50.0,283.479894995987,0.0
436,12.5213678,41.9423689,50.0,40.05128503077367,0.0
437,12.5213678,41.9423689,50.0,220.05128503077367,0.0
438,12.5207914,41.9427285,50.0,40.05128503077367,0.0
439,12.5207914,41.9427285,50.0,220.05128503077367,0.0
440,12.522096,41.9434719,50.0,127.82867792336046,0.0
441,12.522096,41.9434719,50.0,307.8286779233605,0.0
442,12.5263966,41.9443322,50.0,337.338393111128,0.0
443,12.5263966,41.9443322,50.0,157.33839311112797,0.0
444,12.5249068,41.9443926,50.0,6.576166593370772,0.0
445,12.5249068,41.9443926,50.0,186.57616659337077,0.0
446,12.5263545,41.9438235,50.0,141.4858176601725,0.0
447,12.5263545,41.9438235,50.0,321.48581766017253,0.0
448,12.5278381,41.9388466,50.0,309.955997367905,0.0
449,12.5278381,41.9388466,50.0,129.955997367905,0.0
450,12.5269543,41.9389901,50.0,134.10595403637743,0.0
451,12.5269543,41.9389901,50.0,314.1059540363774,0.0
452,12.5272687,41.9392639,50.0,135.55995377211505,0.0
453,12.5272687,41.9392639,50.0,315.559953772115,0.0
454,12.5229354,41.9462687,50.0,183.7156853976678,0.0
455,12.5229354,41.9462687,50.0,3.715685397667812,0.0
456,12.5296189,41.9458629,50.0,186.75812491225815,0.0
457,12.5296189,41.9458629,50.0,6.758124912258154,0.0
458,12.5140285,41.9456845,50.0,130.63874429071845,0.0
459,12.5140285,41.9456845,50.0,310.6387442907185,0.0
460,12.5220935,41.9417815,50.0,356.51833476531306,0.0
461,12.5220935,41.9417815,50.0,176.51833476531306,0.0
462,12.5170511,41.9450496,50.0,41.43715421883542,0.0
463,12.5170511,41.9450496,50.0,221.43715421883542,0.0
464,12.5195283,41.9417002,50.0,178.4134889242227,0.0
465,12.5195283,41.9417002,50.0,358.4134889242227,0.0
466,12.5247365,41.9402772,50.0,39.03146173747837,0.0
467,12.5247365,41.9402772,50.0,219.03146173747837,0.0
